doi;author;title;year;abstract;journal
10.1524/stuf.1979.32.16.143;W . L . SILIN;Die Ellipse in den neugermanischen Sprachen als lexikalisch-semantisches Problem;1979;Article Die Ellipse in den neugermanischen Sprachen als lexikalisch-semantisches Problem was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.150;ROLAND HARWEG;Metasprachenkonzepte;1979;Article Metasprachenkonzepte was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.163;TY PAK;Vectorization of Articulatory Phonetics;1979;Article Vectorization of Articulatory Phonetics was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.172;GEORG F . MEIER;Probleme der semantischen Analyse f?r eine automatische Faktenspeicherung;1979;Article Probleme der semantischen Analyse f?r eine automatische Faktenspeicherung was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.181;HEINRICH ?. WERNER;Zur Frage nach dem Ursprung der Tonalit?t in den Jenissei-Sprachen;1979;Article Zur Frage nach dem Ursprung der Tonalit?t in den Jenissei-Sprachen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.186;P . C. GANESHSUNDARAM;The ?-Structure C-Structure Grammar (PCG-Theory) for the Contrastive Study of Two or More Languages;1979;Article The ?-Structure C-Structure Grammar (PCG-Theory) for the Contrastive Study of Two or More Languages was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.195;F . ? . VEJSALOV;?ber die satzs?u?ere und satzinnere Funktion der Intonation im Deutschen;1979;Article ?ber die satzs?u?ere und satzinnere Funktion der Intonation im Deutschen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.201;G?nter Feudel;Gratulation: Mirra Moisejevna Guehman zum f?nfundsiebzigsten Geburtstag;1979;Article Gratulation: Mirra Moisejevna Guehman zum f?nfundsiebzigsten Geburtstag was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.207;;Diskussion;1979;Article Diskussion was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.214;WILHELM SCHMIDT;Zu sprachwissenschaftlichen Grundlagen der muttersprachlichen Bildung und Erziehung;1979;Article Zu sprachwissenschaftlichen Grundlagen der muttersprachlichen Bildung und Erziehung was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.215;;Diskussion;1979;Article Diskussion was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.217;;Rezensionen;1979;Article Rezensionen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.253;;Titelei Heft 3;1979;Article Titelei Heft 3 was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.255;GEORG F . MEIER;Drei?ig Jahre Linguistik in der Deutschen Demokratischen Republik;1979;Article Drei?ig Jahre Linguistik in der Deutschen Demokratischen Republik was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.262;ERHARD ALBRECHT;Zu einigen Fragen der Auseinandersetzung mit der b?rgerlichen Methodologie in der BRD;1979;Article Zu einigen Fragen der Auseinandersetzung mit der b?rgerlichen Methodologie in der BRD was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.272;COLIN PAINTER;The Pitch Bange of Tonal Units in Gwa;1979;Article The Pitch Bange of Tonal Units in Gwa was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.282;"Àíòàíàñ Ïàêåðèñ; Òàòüÿíà Ïëàêóíîâà; ßíèíà Óðáåëåíå";Îñíîâíîé òîí ãëàñíûõ ëèòîâñêîãî ÿçûêà;1979;Article Îñíîâíîé òîí ãëàñíûõ ëèòîâñêîãî ÿçûêà was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.289;CHRISTIAN BERGMANN;Zur Spezifik der sprachlichen Gestaltung von Wertungen durch Adjektive;1979;Article Zur Spezifik der sprachlichen Gestaltung von Wertungen durch Adjektive was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.296;MANFRED UESSELER;Einige Bemerkungen zum Problem Adverb und Pr?position in Phrasal Nouns;1979;Article Einige Bemerkungen zum Problem Adverb und Pr?position in Phrasal Nouns was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.303;Â. ÿ. Ìûðêèí;Ñìûñë êàê çíà÷èìàÿ åäèíèöà ðå÷è;1979;Article Ñìûñë êàê çíà÷èìàÿ åäèíèöà ðå÷è was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.312;"KARL-ERNST SOMMERFELDT; HERBERT SCHREIBER";Zum Verh?ltnis von semantischer und syntaktischer Valenz;1979;Article Zum Verh?ltnis von semantischer und syntaktischer Valenz was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.320;;Diskussionen;1979;Article Diskussionen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.323;;Rezensionen;1979;Article Rezensionen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.349;;Berichte;1979;Article Berichte was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.360;;Nachrufe;1979;Article Nachrufe was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.369;;Titelei Heft 4;1979;Article Titelei Heft 4 was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.371;;Zeichen und System der Sprache;1979;Article Zeichen und System der Sprache was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.374;;GEORG F. MEIER;1979;Article GEORG F. MEIER was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.378;;Verzeichnis der Publikationen von GEORG F . MEIER;1979;Article Verzeichnis der Publikationen von GEORG F . MEIER was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.397;ERHARD ALBRECHT;„Logik, Semiotik und Methodologie“ - ein Terminologiew?rterbuch;1979;Article „Logik, Semiotik und Methodologie“ - ein Terminologiew?rterbuch was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.406;V . A. ART?MOV;Zeichensystem, Sprache, Rede und Redet?tigkeit;1979;Article Zeichensystem, Sprache, Rede und Redet?tigkeit was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.412;WILHELM BONDZIO;Zu einigen Aspekten neuerer Grammatiktheorien;1979;Article Zu einigen Aspekten neuerer Grammatiktheorien was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.422;SIEGMUND BRAUNER;Aktuelle Tendenzen der Entwicklung der Konkordanzbeziehungen im Swahili;1979;Article Aktuelle Tendenzen der Entwicklung der Konkordanzbeziehungen im Swahili was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.429;À. ×ÈÊÎÁÀÂÀ;Î äåäóêòèâíîì è èíäóêòèâíîì â îáùåëèíãâèñòè÷åñêîé òåîðèè;1979;Article Î äåäóêòèâíîì è èíäóêòèâíîì â îáùåëèíãâèñòè÷åñêîé òåîðèè was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.432;EUGENIO COSERIU;„?? ?v ?????????“ Bedeutung und Bezeichnung bei Aristoteles;1979;Article „?? ?v ?????????“ Bedeutung und Bezeichnung bei Aristoteles was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.438;Ø. Äçèäçèãóðè;Áàñêè è ãðóçèíû;1979;Article Áàñêè è ãðóçèíû was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.444;RAINER ECKERT;Zur historischen Phraseologie;1979;Article Zur historischen Phraseologie was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.453;?EIN? F?HNRICH;Die Herkunft der pharyngalisierten Vokale in den Daghestansprachen;1979;Article Die Herkunft der pharyngalisierten Vokale in den Daghestansprachen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.456;IRENA FISCHEROV?;Weitere Bemerkungen zur Koordination im Deutschen und Slowakischen;1979;Article Weitere Bemerkungen zur Koordination im Deutschen und Slowakischen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.463;"A. FRADIS; C. CALAVREZO";Substitutionen der Vokale in der Sprache der Aphatiker;1979;Article Substitutionen der Vokale in der Sprache der Aphatiker was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.471;OSAMU FUJIMURA;An Analysis of English Syllables as Cores and Affixes;1979;Article An Analysis of English Syllables as Cores and Affixes was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.477;Ê. Â. Ãàáàøâèëè;Îá îòíîøåíèè ñåìàíòèêè ê «âíåøíåé ëèíãâèñòèêå»;1979;Article Îá îòíîøåíèè ñåìàíòèêè ê «âíåøíåé ëèíãâèñòèêå» was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.481;D. GASDE;Stand und Probleme der Schriftreform in China;1979;Article Stand und Probleme der Schriftreform in China was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.487;PETER HARTMANN;Grammatik im Rahmen einer realistischen Sprachwissenschaft;1979;Article Grammatik im Rahmen einer realistischen Sprachwissenschaft was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.508;IRMTRAUD HERMS;Der Swahili-Text der Verfassung Tansanias von 1977;1979;Article Der Swahili-Text der Verfassung Tansanias von 1977 was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.518;LEON KACZMAREK;La naissance de signaux linguistiquaes chez l'enfant;1979;Article La naissance de signaux linguistiquaes chez l'enfant was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.525;?. KADEN;Kurzer Abri? der segmentalen Phonologie des heutigen Chinesisch;1979;Article Kurzer Abri? der segmentalen Phonologie des heutigen Chinesisch was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.537;;Titelei Heft 5;1979;Article Titelei Heft 5 was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.539;;Dieses Heft ist Bestandteil der Festgabe, die Freunde und Sch?ler unserem verehrten Chefredakteur Georg F. Meier zu seinem 60. Geburtstag widmen.;1979;Article Dieses Heft ist Bestandteil der Festgabe, die Freunde und Sch?ler unserem verehrten Chefredakteur Georg F. Meier zu seinem 60. Geburtstag widmen. was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.541;ILSE KARL;Die Rolle des Kontextes bei der Ermittlung und Darstellung semantischer Strukturen;1979;Article Die Rolle des Kontextes bei der Ermittlung und Darstellung semantischer Strukturen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.550;G. V . KOL?ANSKIJ;Sprache und Realit?t;1979;Article Sprache und Realit?t was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.555;DJORDJE KOSTI?;The Linguistic Syndrome of Stuttering;1979;Article The Linguistic Syndrome of Stuttering was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.566;RONALD L?TZSCH;Zur Subklassifizierung des Adverbs im Russischen und Deutschen;1979;Article Zur Subklassifizierung des Adverbs im Russischen und Deutschen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.571;MANFRED LORENZ;Eine besondere Funktion des Aorists von budan im T??ikischen;1979;Article Eine besondere Funktion des Aorists von budan im T??ikischen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.576;AHMAT MAHMUDOV;Phonetic System of the Uzbek Literary Langnage in the Light of Experimental Data;1979;Article Phonetic System of the Uzbek Literary Langnage in the Light of Experimental Data was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.580;"F . MUSTAFAJEVA; ? . H?S?NOV";Zur ?bersetzung des aserbaidschanischen kitab i d?d? qorqud;1979;Article Zur ?bersetzung des aserbaidschanischen kitab i d?d? qorqud was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.584;WERNER NEUMANN;Noch einmal: das Zeichen der Sprache;1979;Article Noch einmal: das Zeichen der Sprache was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.592;?. P?TSCHKE;Einige theoretische Bemerkungen zum Begriff der Kommunikationsaufgabe und zu ihrem L?sungsprozeB;1979;Article Einige theoretische Bemerkungen zum Begriff der Kommunikationsaufgabe und zu ihrem L?sungsprozeB was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.602;PAOLO R?MA?;Ein Beispiel semantisch-typologischer Sprachentwicklung;1979;Article Ein Beispiel semantisch-typologischer Sprachentwicklung was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.608;G. RAMI?VILI;Die erste theoretische Arbeit Wilhelm v. Humboldts und die philosophische Tradition;1979;Article Die erste theoretische Arbeit Wilhelm v. Humboldts und die philosophische Tradition was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.613;SHUXIN REICHARDT;Kombinationen ans einsilbigem Adjektivelement + Verb in der modernen chinesischen Sprache;1979;Article Kombinationen ans einsilbigem Adjektivelement + Verb in der modernen chinesischen Sprache was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.620;Ìàíôðåä Ðåøêå;Î íåêîòîðûõ òåîðåòè÷åñêèõ è ïðèêëàäíûõ âîïðîñàõ ôîíî-ìîðôî- ëîãè÷åñêîé äåëèìèòàöèè;1979;Article Î íåêîòîðûõ òåîðåòè÷åñêèõ è ïðèêëàäíûõ âîïðîñàõ ôîíî-ìîðôî- ëîãè÷åñêîé äåëèìèòàöèè was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.633;"EBERHARDT RICHTER; DIETER MEHNERT";Laut?berg?nge in der modernen burmesischen Sprache;1979;Article Laut?berg?nge in der modernen burmesischen Sprache was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.647;GUNNAR RICHTER;?ber die zweisilbigen Verb-Objekt-Konstruktionen im modernen Chinesisch;1979;Article ?ber die zweisilbigen Verb-Objekt-Konstruktionen im modernen Chinesisch was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.655;;Anschriften der Autoren;1979;Article Anschriften der Autoren was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.657;;Titelei Heft 6;1979;Article Titelei Heft 6 was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.659;;Dieses Heft ist Bestandteil der Festgabe, die Freunde und Sch?ler unserem verehrten Chefredakteur Georg F. Meier zu seinem 60. Geburtstag widmen;1979;Article Dieses Heft ist Bestandteil der Festgabe, die Freunde und Sch?ler unserem verehrten Chefredakteur Georg F. Meier zu seinem 60. Geburtstag widmen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.661;ULRICH RICKEN;Konsequenzen einer cartesianischen Zeichentheorie: Gerauld de Cordemoy und sein „Discours physique de la parole“;1979;Article Konsequenzen einer cartesianischen Zeichentheorie: Gerauld de Cordemoy und sein „Discours physique de la parole“ was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.668;MARTIN ROCKEL;Zur Periodisicrung der irischen Sprache;1979;Article Zur Periodisicrung der irischen Sprache was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.675;?. S. ?ARADSENIDSE;?ber die historische Wechselbeziehung zwischen den Sprachtypen und das Problem des Progresses in der Sprachentwicklung;1979;Article ?ber die historische Wechselbeziehung zwischen den Sprachtypen und das Problem des Progresses in der Sprachentwicklung was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.679;THEA SCHIPPAN;Zum Problem der Konnotationen;1979;Article Zum Problem der Konnotationen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.685;VERONIKA SCHMIDT;Einige Bemerkungen zur klassenm??igen Bedingtheit der Sprache;1979;Article Einige Bemerkungen zur klassenm??igen Bedingtheit der Sprache was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.692;WILHELM SCHMIDT;Sprachfunktionen und Textfunktionen;1979;Article Sprachfunktionen und Textfunktionen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.699;HEINZ SCHUSTER-?EWC;Zur Etymologie und Wortgeschichte von s?dslawisch vatra 'Feuer, Herd';1979;Article Zur Etymologie und Wortgeschichte von s?dslawisch vatra 'Feuer, Herd' was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.703;HERBERT SPARMANN;Statistische Untersuchungen zur Sprachstruktur an Textbeispielen;1979;Article Statistische Untersuchungen zur Sprachstruktur an Textbeispielen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.710;GOTTFRIED SPIES;Semantische Aspekte der Kombination synonymer Morpheme in der Wortbildung der chinesischen Gegenwartssprache;1979;Article Semantische Aspekte der Kombination synonymer Morpheme in der Wortbildung der chinesischen Gegenwartssprache was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.716;HARRY SPITZBARDT;Einige Bemerkungen zum Phonetikunterricht f?r indische Germanistik studenten;1979;Article Einige Bemerkungen zum Phonetikunterricht f?r indische Germanistik studenten was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.723;G?NTER STARKE;Zur Sprache des sozialistischen Rechts in der Deutschen Demokratischen Republik;1979;Article Zur Sprache des sozialistischen Rechts in der Deutschen Demokratischen Republik was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.732;URSULA ST?TZER;"Zu Form und Funktion der Komposita in H . KANTS Roman „Der Aufenthalt""";1979;"Article Zu Form und Funktion der Komposita in H . KANTS Roman „Der Aufenthalt"" was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).";LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.738;TAM?S TARN?CZY;?ber einige Eigenschaften der Stimmritzenbewegung;1979;Article ?ber einige Eigenschaften der Stimmritzenbewegung was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.745;HANS-PETER VIETZE;Nominalklassen in altaischen Sprachen;1979;Article Nominalklassen in altaischen Sprachen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.752;KLAUS WELKE;Das Wort als semantisch-syntaktische Grundeinheit;1979;Article Das Wort als semantisch-syntaktische Grundeinheit was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.757;GOTTHARD WILDEGANS;Zum Spracherwerb beim Kind und beim Erwachsenen;1979;Article Zum Spracherwerb beim Kind und beim Erwachsenen was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.764;URSULA WITTICH;Texttypologie unter funktionalstilistischer Sicht;1979;Article Texttypologie unter funktionalstilistischer Sicht was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.771;;Anschriften der Autoren dieses Heftes;1979;Article Anschriften der Autoren dieses Heftes was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.773;;Gesamtinhaltsverzeichnis der Festschrift G. F. MEIER;1979;Article Gesamtinhaltsverzeichnis der Festschrift G. F. MEIER was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1979.32.16.777;;INHALT;1979;Article INHALT was published on June 1, 1979 in the journal STUF - Language Typology and Universals (volume 32, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.masthead;;Titelei;1978;Article Titelei was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.v;;JAHRESINHALTSVERZEICHNIS Band 31 (1978);1978;Article JAHRESINHALTSVERZEICHNIS Band 31 (1978) was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
